STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-PRCP-25PCTL,DLY-PRCP-50PCTL,DLY-PRCP-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00045064,29,34.65361,-120.45111,20101210,0.05,0.14,0.49,0.69,0.0,14.12,0.0,228,140,57,17,0,0,0,0,0,0,0,0,0,52.3,21.5,63.1,41.6,4.5,8.1,6.2,5.9
GHCND:USC00045064,29,34.65361,-120.45111,20101211,0.05,0.15,0.50,0.76,0.0,14.19,0.0,230,142,58,17,0,0,0,0,0,0,0,0,0,52.2,21.4,62.9,41.5,4.5,8.1,6.2,5.9
GHCND:USC00045064,29,34.65361,-120.45111,20101212,0.05,0.15,0.50,0.84,0.0,14.27,0.0,232,144,59,18,0,0,0,0,0,0,0,0,0,52.2,21.4,62.8,41.5,4.5,8.1,6.2,5.9
GHCND:USC00045064,29,34.65361,-120.45111,20101213,0.05,0.15,0.50,0.91,0.0,14.34,0.0,234,146,59,19,0,0,0,0,0,0,0,0,0,52.1,21.3,62.8,41.4,4.6,8.1,6.3,5.9
GHCND:USC00045064,29,34.65361,-120.45111,20101214,0.05,0.15,0.51,0.99,0.0,14.42,0.0,235,148,60,19,0,0,0,0,0,0,0,0,0,52.0,21.3,62.7,41.4,4.6,8.1,6.3,6.0
GHCND:USC00045064,29,34.65361,-120.45111,20101215,0.05,0.16,0.51,1.07,0.0,14.50,0.0,237,150,61,20,0,0,0,0,0,0,0,0,0,52.0,21.3,62.6,41.4,4.6,8.1,6.3,6.0
GHCND:USC00045064,29,34.65361,-120.45111,20101216,0.06,0.16,0.52,1.15,0.0,14.58,0.0,237,151,62,21,0,0,0,0,0,0,0,0,0,51.9,21.2,62.5,41.3,4.6,8.1,6.3,6.0
GHCND:USC00045064,29,34.65361,-120.45111,20101217,0.06,0.16,0.52,1.23,0.0,14.66,0.0,238,153,63,21,0,0,0,0,0,0,0,0,0,51.9,21.2,62.5,41.3,4.6,8.1,6.3,6.0
GHCND:USC00045064,29,34.65361,-120.45111,20101218,0.06,0.17,0.53,1.31,0.0,14.74,0.0,239,154,63,22,0,0,0,0,0,0,0,0,0,51.9,21.2,62.4,41.3,4.6,8.1,6.3,6.0
GHCND:USC00045064,29,34.65361,-120.45111,20101219,0.06,0.17,0.53,1.40,0.0,14.83,0.0,240,156,64,23,0,0,0,0,0,0,0,0,0,51.8,21.1,62.4,41.3,4.6,8.1,6.3,6.1
GHCND:USC00045064,29,34.65361,-120.45111,20101220,0.06,0.17,0.53,1.49,0.0,14.92,0.0,241,157,64,23,0,0,0,0,0,0,0,0,0,51.8,21.1,62.4,41.3,4.6,8.1,6.3,6.1
GHCND:USC00045064,29,34.65361,-120.45111,20101221,0.06,0.17,0.53,1.58,0.0,15.01,0.0,242,158,64,24,0,0,0,0,0,0,0,0,0,51.8,21.1,62.4,41.3,4.6,8.1,6.3,6.1
GHCND:USC00045064,29,34.65361,-120.45111,20101222,0.06,0.18,0.53,1.67,0.0,15.10,0.0,242,159,65,24,0,0,0,0,0,0,0,0,0,51.8,21.1,62.4,41.3,4.6,8.2,6.3,6.1
GHCND:USC00045064,29,34.6538,-120.4513,20101223,0.06,0.18,0.53,1.76,0.0,15.19,0.0,242,160,65,25,0,0,0,0,0,0,0,0,0,51.8,21.0,62.4,41.3,4.6,8.2,6.3,6.1
GHCND:USC00045064,29,34.6538,-120.4513,20101224,0.06,0.18,0.53,1.86,0.0,15.29,0.0,241,161,65,25,0,0,0,0,0,0,0,0,0,51.9,21.0,62.4,41.3,4.6,8.2,6.3,6.1
GHCND:USC00045064,29,34.6538,-120.4513,20101225,0.06,0.18,0.53,1.95,0.0,15.38,0.0,241,162,65,26,0,0,0,0,0,0,0,0,0,51.9,21.0,62.4,41.4,4.7,8.2,6.3,6.1
GHCND:USC00045064,29,34.6538,-120.4513,20101226,0.07,0.19,0.53,2.05,0.0,15.48,0.0,242,163,66,27,0,0,0,0,0,0,0,0,0,51.9,21.0,62.4,41.4,4.7,8.2,6.3,6.1
GHCND:USC00045064,29,34.6538,-120.4513,20101227,0.07,0.19,0.53,2.15,0.0,15.58,0.0,242,164,67,27,0,0,0,0,0,0,0,0,0,51.9,21.0,62.4,41.4,4.7,8.3,6.3,6.1
GHCND:USC00045064,29,34.6538,-120.4513,20101228,0.07,0.19,0.54,2.25,0.0,15.68,0.0,243,166,67,28,0,0,0,0,0,0,0,0,0,52.0,21.0,62.5,41.5,4.7,8.3,6.3,6.2
GHCND:USC00045064,29,34.6538,-120.4513,20101229,0.07,0.20,0.54,2.36,0.0,15.79,0.0,243,167,68,29,0,0,0,0,0,0,0,0,0,52.0,21.0,62.5,41.5,4.7,8.3,6.3,6.2
GHCND:USC00045064,29,34.6538,-120.4513,20101230,0.07,0.20,0.54,2.46,0.0,15.89,0.0,244,169,69,29,0,0,0,0,0,0,0,0,0,52.0,21.0,62.5,41.5,4.7,8.3,6.3,6.2
GHCND:USC00045064,29,34.6538,-120.4513,20101231,0.07,0.20,0.54,2.56,0.0,15.99,0.0,244,170,70,30,0,0,0,0,0,0,0,0,0,52.1,21.0,62.6,41.6,4.7,8.3,6.4,6.2
